"additionalInfo/Accesibilidad/0/Entrada accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/2/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Ambiente/0/A la moda","additionalInfo/Ambiente/1/Agradable","additionalInfo/Ambiente/2/Informal","additionalInfo/Ambiente/3/Relajado","additionalInfo/Aspectos destacados/0/Buen café","additionalInfo/Aspectos destacados/0/Buenos productos frescos","additionalInfo/Aspectos destacados/0/Chimenea","additionalInfo/Aspectos destacados/0/Muy buena selección de cervezas","additionalInfo/Aspectos destacados/1/Deliciosos postres","additionalInfo/Estacionamiento/0/Estacionamiento gratuito en la calle","additionalInfo/Información proporcionada por la empresa/0/Se identifica como mujer empresaria","additionalInfo/Menores/0/Ideal para ir con niños","additionalInfo/Opciones de servicio/0/Citas en línea","additionalInfo/Opciones de servicio/0/Compras en tienda","additionalInfo/Opciones de servicio/0/Consumo en el lugar","additionalInfo/Opciones de servicio/0/Entrega a domicilio","additionalInfo/Opciones de servicio/0/Entrega el mismo día","additionalInfo/Opciones de servicio/0/Entrega sin contacto","additionalInfo/Opciones de servicio/0/Retiros en la puerta","additionalInfo/Opciones de servicio/0/Servicios en el lugar","additionalInfo/Opciones de servicio/1/Citas en línea","additionalInfo/Opciones de servicio/1/Compras en tienda","additionalInfo/Opciones de servicio/1/Entrega a domicilio","additionalInfo/Opciones de servicio/1/Entrega el mismo día","additionalInfo/Opciones de servicio/1/Retiro en tienda","additionalInfo/Opciones de servicio/1/Servicios en el lugar","additionalInfo/Opciones de servicio/2/Compras en tienda","additionalInfo/Opciones de servicio/2/Entrega el mismo día","additionalInfo/Opciones de servicio/2/Para llevar","additionalInfo/Opciones de servicio/2/Retiro en tienda","additionalInfo/Opciones de servicio/2/Servicios en el lugar","additionalInfo/Opciones de servicio/3/Compras en tienda","additionalInfo/Opciones de servicio/3/Consumo en el lugar","additionalInfo/Opciones de servicio/3/Entrega el mismo día","additionalInfo/Opciones de servicio/4/Entrega el mismo día","additionalInfo/Opciones de servicio/4/Servicios en el lugar","additionalInfo/Opciones de servicio/5/Entrega el mismo día","additionalInfo/Opciones de servicio/6/Citas en línea","additionalInfo/Opciones del local/0/Almuerzo","additionalInfo/Opciones del local/0/Postres","additionalInfo/Opciones del local/1/Cena","additionalInfo/Pagos/0/Cheques","additionalInfo/Pagos/0/Pagos móviles mediante NFC","additionalInfo/Pagos/0/Solo dinero en efectivo","additionalInfo/Pagos/0/Tarjetas de crédito","additionalInfo/Pagos/0/Tarjetas de débito","additionalInfo/Pagos/1/Pagos móviles mediante NFC","additionalInfo/Pagos/1/Solo dinero en efectivo","additionalInfo/Pagos/1/Tarjetas de crédito","additionalInfo/Pagos/1/Tarjetas de débito","additionalInfo/Pagos/2/Tarjetas de crédito","additionalInfo/Pagos/2/Tarjetas de débito","additionalInfo/Pagos/3/Tarjetas de crédito","additionalInfo/Pagos/3/Tarjetas de débito","additionalInfo/Pagos/4/Tarjetas de crédito","additionalInfo/Planificación/0/Se aceptan reservas","additionalInfo/Planificación/0/Se recomienda concertar cita","additionalInfo/Planificación/0/Se requiere una cita","additionalInfo/Planificación/0/Visita rápida","additionalInfo/Planificación/1/Visita rápida","additionalInfo/Popular por/0/Almuerzo","additionalInfo/Popular por/1/Cena","additionalInfo/Público usual/0/Amigable con LGBTQ+","additionalInfo/Público usual/0/Recomendable para ir en familia","additionalInfo/Qué ofrece/0/Alcohol","additionalInfo/Qué ofrece/0/Bocadillos","additionalInfo/Qué ofrece/0/Productos orgánicos","additionalInfo/Qué ofrece/0/Servicio de armado","additionalInfo/Qué ofrece/1/Café","additionalInfo/Qué ofrece/1/Cerveza","additionalInfo/Qué ofrece/1/Servicios de reparación","additionalInfo/Qué ofrece/2/Comida","additionalInfo/Qué ofrece/2/Platos vegetarianos","additionalInfo/Qué ofrece/3/Vino","additionalInfo/Servicios/0/Sanitario","additionalInfo/Servicios/0/Sanitarios unisex","additionalInfo/Servicios/0/Wi-Fi","additionalInfo/Servicios/1/Taller mecánico","additionalInfo/Servicios/1/Tiene Wi-Fi gratis","additionalInfo/Servicios/1/Wi-Fi","additionalInfo/Servicios/2/Tiene Wi-Fi gratis","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url","website"
,,,,,,,,,,,,,,,,,,,,,,"true",,,,"true",,,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"7400, Olavarría, Provincia de Buenos Aires, Argentina","Tienda de informática",,,,,,,"Tienda de informática","6300176099467852797","Olavarría","false","AR","0x95944582ad27d4f1:0x576eb8c85f2ffbfd",,"https://lh3.googleusercontent.com/p/AF1QipPiI4dZlmRbEbn5mO2c9EJg1O6iI7miAen4BHr-=w408-h408-k-no","6","false","/g/11w289zqqy","es-419","-36.9014924","-60.3197878",,"miércoles","9:30 AM to 12:30 PM, 5 to 7:30 PM","jueves","9:30 AM to 12:30 PM, 5 to 7:30 PM","viernes","9:30 AM to 12:30 PM, 5 to 7:30 PM","sábado","9:30 AM to 12 PM","domingo","Cerrado","lunes","9:30 AM to 12:30 PM, 5 to 7:30 PM","martes","9:30 AM to 12:30 PM, 5 to 7:30 PM","false",,,"ChIJ8dQnrYJFlJUR_fsvX8i4blc",,,"19","1",,,,,,"2025-05-29T00:56:21.835Z","https://www.google.com/maps/search/electronica/@-36.90762725147114,-60.357578810634884,16z?hl=es-419","electronica","Provincia de Buenos Aires","7400","false","Tecnomania Olavarría","5","https://www.google.com/maps/search/?api=1&query=Tecnomania%20Olavarr%C3%ADa&query_place_id=ChIJ8dQnrYJFlJUR_fsvX8i4blc","https://www.instagram.com/tecnomania_olavarria"
,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,,"true",,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Av. del Valle 2907, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de repuestos de automóviles usados","Tienda de repuestos para motos","Tienda de repuestos para coches de carreras",,,,,"Tienda de repuestos de automóviles usados","5436759925855117985","Olavarría","true","AR","0x959445c9d6603f41:0x4b734058edac62a1",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nreBxSK62TlF3UG6_eeyVLQ_E13TpU0c6jF7FIbim3v4yjxPFDzW6CORuK76ONCsbGdk9xrME_-c5SjDiV1pHqx7v-UTOTqXrVr95sA61GdyBHh0ByFj8Bbt3minmXmD46Lhpg=w408-h544-k-no","5","false","/g/11bbrrn3nk","es-419","-36.8985165","-60.3261756",,"miércoles","8 AM to 12:30 PM, 2:30 to 6:30 PM","jueves","8 AM to 12:30 PM, 2:30 to 6:30 PM","viernes","8 AM to 12:30 PM, 2:30 to 6:30 PM","sábado","8 AM to 12:30 PM","domingo","Cerrado","lunes","8 AM to 12:30 PM, 2:30 to 6:30 PM","martes","8 AM to 12:30 PM, 2:30 to 6:30 PM","false","+54 2284 42-3983","+542284423983","ChIJQT9g1slFlJURoWKs7VhAc0s","B7400",,"5","52",,,,,,"2025-05-29T00:56:23.180Z","https://www.google.com/maps/search/repuestos/@-36.90762725147114,-60.357578810634884,16z?hl=es-419","repuestos","Provincia de Buenos Aires","Av. del Valle 2907","false","Nestor R Domina Repuestos","4.5","https://www.google.com/maps/search/?api=1&query=Nestor%20R%20Domina%20Repuestos&query_place_id=ChIJQT9g1slFlJURoWKs7VhAc0s",
,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,,"true",,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Av. Pueyrredón 3218, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de repuestos para automóviles",,,,,,,"Tienda de repuestos para automóviles","14376076493275787455","Olavarría","true","AR","0x959445dc2656d641:0xc7821567258bf0bf",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uiZz1CXnZGRSZ_0F_TnbzA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=244.76349&pitch=0&thumbfov=100","1","false","/g/1q6295dgd","es-419","-36.8957792","-60.3400076",,"miércoles","8 AM to 12:30 PM, 2:30 to 6 PM","jueves","8 AM to 12:30 PM, 2:30 to 6 PM","viernes","8 AM to 12:30 PM, 2:30 to 6 PM","sábado","8:30 AM to 1 PM","domingo","Cerrado","lunes","8 AM to 1 PM, 2 to 6 PM","martes","8 AM to 12:30 PM, 2:30 to 6 PM","false","+54 2284 42-7859","+542284427859","ChIJQdZWJtxFlJURv_CLJWcVgsc",,,"6","0",,,,,,"2025-05-29T00:56:23.180Z","https://www.google.com/maps/search/repuestos/@-36.90762725147114,-60.357578810634884,16z?hl=es-419","repuestos","Provincia de Buenos Aires","Av. Pueyrredón 3218","false","Repuestos Pueyrredon",,"https://www.google.com/maps/search/?api=1&query=Repuestos%20Pueyrredon&query_place_id=ChIJQdZWJtxFlJURv_CLJWcVgsc",
"false",,"false",,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,,"true",,,,,,,,,,,,,,,"true",,,,,,"true",,,"true","true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Av. del Valle 2952, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de repuestos para automóviles","Tienda de repuestos para motos","Tienda de repuestos para coches de carreras","Tienda de repuestos de automóviles usados",,,,"Tienda de repuestos para automóviles","6193386623155109603","Olavarría","false","AR","0x959445c9eb145a51:0x55f35451ddd0fee3",,"https://lh3.googleusercontent.com/p/AF1QipN45SDaN_4_4siop-GmKW0AyfGG3GQsYvE4-EmQ=w408-h306-k-no","100","false","/g/11b7xwd205","es-419","-36.8989908","-60.3264301",,"miércoles","8 AM to 5 PM","jueves","8 AM to 5 PM","viernes","8 AM to 5 PM","sábado","8 AM to 12:30 PM","domingo","Cerrado","lunes","8 AM to 5 PM","martes","8 AM to 5 PM","false","+54 2284 41-3373","+542284413373","ChIJUVoU68lFlJUR4_7Q3VFU81U","B7400",,"7","175",,,,,,"2025-05-29T00:56:23.180Z","https://www.google.com/maps/search/repuestos/@-36.90762725147114,-60.357578810634884,16z?hl=es-419","repuestos","Provincia de Buenos Aires","Av. del Valle 2952","false","Todo Rulemán","4.6","https://www.google.com/maps/search/?api=1&query=Todo%20Rulem%C3%A1n&query_place_id=ChIJUVoU68lFlJUR4_7Q3VFU81U","http://www.todoruleman.com/"
,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. Pueyrredón 2842, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de repuestos para automóviles",,,,,,,"Tienda de repuestos para automóviles","4268959221956507696","Olavarría","false","AR","0x959445b41d1c6547:0x3b3e63cb61587830",,"https://lh3.googleusercontent.com/p/AF1QipNqUyyihZVgJJfKXABos1kaGyG_xWWT1tVhksAr=w408-h306-k-no","7","false","/g/11btww8zjc","es-419","-36.9021328","-60.3323917",,"miércoles","8 AM to 4:30 PM","jueves","8 AM to 4:30 PM","viernes","8 AM to 4:30 PM","sábado","10 AM to 1 PM","domingo","Cerrado","lunes","8 AM to 4:30 PM","martes","8 AM to 4:30 PM","false","+54 2284 42-2293","+542284422293","ChIJR2UcHbRFlJURMHhYYctjPjs","B7400",,"11","29",,,,,,"2025-05-29T00:56:23.180Z","https://www.google.com/maps/search/repuestos/@-36.90762725147114,-60.357578810634884,16z?hl=es-419","repuestos","Provincia de Buenos Aires","Av. Pueyrredón 2842","false","Repuestos Odriozola","4.8","https://www.google.com/maps/search/?api=1&query=Repuestos%20Odriozola&query_place_id=ChIJR2UcHbRFlJURMHhYYctjPjs","https://www.facebook.com/alineacion.odriozola.hnos"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. Pellegrini 2057, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de piezas de automóvil","Proveedor de repuestos de carrocería de automóviles",,,,,,"Tienda de piezas de automóvil","1277102265947577732","Olavarría","true","AR","0x9594442f964f27fb:0x11b92dbe97a6dd84",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrlZJCItX4AtZTFk5AVj87kYz9CGx5lOCp_jIxvK0xiPg9e6rGNHL2TEwSzLBZRvdMAnJrfqMs3PmqJR9OOuKufitpp90okUHW8WhLwYKYo_CLU2iz4-7e5_ln3I3IZBRbsFBfSgw=w426-h240-k-no","6","false","/g/1q62kkv5d","es-419","-36.9109477","-60.3138015",,"miércoles","8 AM to 5 PM","jueves","8 AM to 5 PM","viernes","8 AM to 5 PM","sábado","9 AM to 12:30 PM","domingo","Cerrado","lunes","8 AM to 5 PM","martes","8 AM to 5 PM","false","+54 2284 45-0150","+542284450150","ChIJ-ydPli9ElJURhN2ml74tuRE","B7400",,"13","230",,,,,,"2025-05-29T00:56:23.180Z","https://www.google.com/maps/search/repuestos/@-36.90762725147114,-60.357578810634884,16z?hl=es-419","repuestos","Provincia de Buenos Aires","Av. Pellegrini 2057","false","Zam Autopartes de Alejandro Zamudio","4.6","https://www.google.com/maps/search/?api=1&query=Zam%20Autopartes%20de%20Alejandro%20Zamudio&query_place_id=ChIJ-ydPli9ElJURhN2ml74tuRE",
"false",,"false",,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,"true",,,,,,,"true",,,,,,,,"true",,,,,"true",,,,"true",,,"true","true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Av. del Valle 3273, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de repuestos para automóviles","Taller de frenos",,,,,,"Tienda de repuestos para automóviles","11737812608734172294","Olavarría","false","AR","0x959445cbc85bf9c5:0xa2e51660c7b39486",,"https://lh3.googleusercontent.com/p/AF1QipPwF-LZZOQUQSy2naezr1bMEAnPcU1GUPR85DMS=w426-h240-k-no","49","false","/g/11g6q2c4ym","es-419","-36.9007677","-60.3232916",,"miércoles","9 AM to 5:30 PM","jueves","9 AM to 5:30 PM","viernes","9 AM to 5:30 PM","sábado","9 AM to 1 PM","domingo","Cerrado","lunes","9 AM to 5:30 PM","martes","9 AM to 5:30 PM","false","+54 2284 41-8686","+542284418686","ChIJxflbyMtFlJURhpSzx2AW5aI","B7400",,"14","75",,,,,,"2025-05-29T00:56:23.180Z","https://www.google.com/maps/search/repuestos/@-36.90762725147114,-60.357578810634884,16z?hl=es-419","repuestos","Provincia de Buenos Aires","Av. del Valle 3273","false","Uria repuestos","4.7","https://www.google.com/maps/search/?api=1&query=Uria%20repuestos&query_place_id=ChIJxflbyMtFlJURhpSzx2AW5aI",
,"false",,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,,"true",,,,,,,,,,,,,,,"true",,,,,,"true",,,"true","true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Vélez Sarsfield 4327, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de repuestos de automóviles usados",,,,,,,"Tienda de repuestos de automóviles usados","12469761384103335667","Olavarría","false","AR","0x9594442e72fda57d:0xad0d7de9455cd6f3",,"https://lh3.googleusercontent.com/p/AF1QipNd5s-4MNZJ8WERH7j9nMVEnvkgs-cZr4qIU6-O=w427-h240-k-no","14","false","/g/11bwkf1xbv","es-419","-36.9073765","-60.31358",,"miércoles","8:30 AM to 4:30 PM","jueves","8:30 AM to 4:30 PM","viernes","8:30 AM to 4:30 PM","sábado","9 AM to 12:30 PM","domingo","Cerrado","lunes","8:30 AM to 4:30 PM","martes","8:30 AM to 4:30 PM","false","+54 2284 42-9914","+542284429914","ChIJfaX9ci5ElJUR89ZcRel9Da0","B7400",,"15","187",,,,,,"2025-05-29T00:56:23.181Z","https://www.google.com/maps/search/repuestos/@-36.90762725147114,-60.357578810634884,16z?hl=es-419","repuestos","Provincia de Buenos Aires","Vélez Sarsfield 4327","false","Krohns Repuestos Originales VW","4.6","https://www.google.com/maps/search/?api=1&query=Krohns%20Repuestos%20Originales%20VW&query_place_id=ChIJfaX9ci5ElJUR89ZcRel9Da0",
,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,"true",,,,,,"true",,,"true","true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Bolívar 3998, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de repuestos para automóviles",,,,,,,"Tienda de repuestos para automóviles","13195967616898252403","Olavarría","true","AR","0x9594452fe4200c77:0xb7217ea1e0c73e73",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4npnIksw8z5psviYROkbd4LKHoxEcpCnQmwOvYigcn9HPjQVODeW-pWbKUyAkuRdSzt9vEcS8VPCzzjLnkRkV9P-MlASPtQaZnE-vZ0AcH0VJ4IsbSxJZBAZFkAOgEmOmcHQcSYO=w508-h240-k-no","2","false","/g/11ghrghwkx","es-419","-36.9045755","-60.3158763",,"miércoles","8 AM to 12 PM, 2:30 to 6:30 PM","jueves","8 AM to 12 PM, 2:30 to 6:30 PM","viernes","8 AM to 12 PM, 2:30 to 6:30 PM","sábado","8 AM to 12:30 PM","domingo","Cerrado","lunes","8 AM to 12 PM, 2:30 to 6:30 PM","martes","8 AM to 12 PM, 3 to 7 PM","false","+54 2284 42-3950","+542284423950","ChIJdwwg5C9FlJURcz7H4KF-Ibc",,,"16","96",,,,,,"2025-05-29T00:56:23.181Z","https://www.google.com/maps/search/repuestos/@-36.90762725147114,-60.357578810634884,16z?hl=es-419","repuestos","Provincia de Buenos Aires","Bolívar 3998","false","Newen Motors","4.7","https://www.google.com/maps/search/?api=1&query=Newen%20Motors&query_place_id=ChIJdwwg5C9FlJURcz7H4KF-Ibc",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. del Valle 3750, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Taller de maquinaria",,,,,,,"Taller de maquinaria","14061963529497126260","Olavarría","false","AR","0x95944431ff6dd8f7:0xc32621539c2ca574",,"https://lh3.googleusercontent.com/p/AF1QipPnX6uNqIfgbGBX1KSJqZgt7qNOSDK3gMC-MU2c=w426-h240-k-no","19","false","/g/11fnwh2zzd","es-419","-36.9044937","-60.3197094",,"miércoles","8 AM to 12 PM, 3 to 7 PM","jueves","8 AM to 12 PM, 3 to 7 PM","viernes","8 AM to 12 PM, 3 to 7 PM","sábado","8 AM to 12 PM","domingo","Cerrado","lunes","8 AM to 12 PM, 3 to 7 PM","martes","8 AM to 12 PM, 3 to 7 PM","false","+54 2284 42-0180","+542284420180","ChIJ99ht_zFElJURdKUsnFMhJsM","B7400",,"20","13",,,,,,"2025-05-29T00:56:23.181Z","https://www.google.com/maps/search/repuestos/@-36.90762725147114,-60.357578810634884,16z?hl=es-419","repuestos","Provincia de Buenos Aires","Av. del Valle 3750","false","Agro Repuestos Olavarría","5","https://www.google.com/maps/search/?api=1&query=Agro%20Repuestos%20Olavarr%C3%ADa&query_place_id=ChIJ99ht_zFElJURdKUsnFMhJsM","https://agrorepuestosolavarria.com/"
,,,,"true","true","true",,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,"true",,,,,"true",,"true",,,"true",,,,,,,"Vélez Sarsfield 2793, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Cervecería artesanal",,,,,,,"Cervecería artesanal","11063026674203067168","Olavarría","true","AR","0x959445a7b80cd64d:0x9987c425508b8320",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrA_5G1net-lJd7GH3MCm7gXCLdxqFZN0O1x9iPDktumfX2LMZaYEVuNQk4A5ty9mEzsw7YBbR6SFPeqMEFY2fOspHMRX9RPBAxHM9GpHl6znyutiWfWPM1_s2PBhmDXpXXKNfBrg=w408-h544-k-no","10","false","/g/11tnxr5q5z","es-419","-36.8968733","-60.3265079",,"miércoles","11 AM to 12:30 PM, 5:30 to 9 PM","jueves","11 AM to 12:30 PM, 5:30 to 9 PM","viernes","11 AM to 12:30 PM, 5:30 to 9 PM","sábado","11 AM to 12:30 PM, 5:30 to 9 PM","domingo","11 AM to 12:30 PM, 5:30 to 9 PM","lunes","11 AM to 12:30 PM, 5:30 to 9 PM","martes","11 AM to 12:30 PM, 5:30 to 9 PM","false",,,"ChIJTdYMuKdFlJURIIOLUCXEh5k",,,"19","15",,,,,,"2025-05-29T00:56:23.370Z","https://www.google.com/maps/search/venta/@-36.90762725147114,-60.357578810634884,16z?hl=es-419","venta","Provincia de Buenos Aires","Vélez Sarsfield 2793","false","The Beer Point","5","https://www.google.com/maps/search/?api=1&query=The%20Beer%20Point&query_place_id=ChIJTdYMuKdFlJURIIOLUCXEh5k","https://instagram.com/thebeerpoint.olav"
,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,,"true",,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Rivadavia 1940, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Concesionario de motos",,,,,,,"Concesionario de motos","7401130451810543695","Olavarría","true","AR","0x959445b7fe8d4a5b:0x66b618eedc7e684f",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhHi9Nbzns8df20JH7EsHtFkEU4dDEC8H5h7vQLpiQ44YOSTfCcdIpolNIEJB8U0F2sf4OAXOfqo8_YwHX8Jt1k-bkBbKEOPtrwFhONcPpSjyXKeMYhut2TlY4l6W4hkkWeeVzFmJJthXvESzHd69vnUYoqgul-2g6eGk6UOBZqBZkfXA-YlwW5J_Quz60GucgNWajQ=w408-h306-k-no","4","false","/g/11btx06vmb","es-419","-36.899603","-60.3294908",,"miércoles","8 AM to 7:30 PM","jueves","8 AM to 7:30 PM","viernes","8 AM to 7:30 PM","sábado","9 AM to 12 PM","domingo","Cerrado","lunes","8:30 AM to 12:30 PM, 4 to 8 PM","martes","8:30 AM to 12:30 PM, 4 to 8 PM","false","+54 2284 41-6686","+542284416686","ChIJW0qN_rdFlJURT2h-3O4YtmY","B7400",,"20","33",,,,,,"2025-05-29T00:56:23.370Z","https://www.google.com/maps/search/venta/@-36.90762725147114,-60.357578810634884,16z?hl=es-419","venta","Provincia de Buenos Aires","Rivadavia 1940","false","185 Motos-ATV","4.6","https://www.google.com/maps/search/?api=1&query=185%20Motos-ATV&query_place_id=ChIJW0qN_rdFlJURT2h-3O4YtmY","http://www.facebook.com/185motos"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beruti 4090, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Diseñador de sitios web","Agencia de publicidad","Comercio","Diseñador gráfico",,,,"Diseñador de sitios web","5858339557656490698","Olavarría","false","AR","0x959445c32c7a5fd5:0x514d00c9f3bbf2ca",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yOW9LIORolZ5psjbAgXngQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=70.04145&pitch=0&thumbfov=100","2","false","/g/1hfr1h5z4","es-419","-36.8918943","-60.2980056",,"miércoles","9 AM to 8 PM","jueves","9 AM to 8 PM","viernes","9 AM to 8 PM","sábado","10 AM to 12 PM","domingo","Cerrado","lunes","9 AM to 8 PM","martes","9 AM to 8 PM","false","+54 2284 47-5094","+542284475094","ChIJ1V96LMNFlJURyvK788kATVE","B7400",,"10","4",,,,,,"2025-05-29T00:56:25.179Z","https://www.google.com/maps/search/web/@-36.88012314852887,-60.27155078404767,16z?hl=es-419","web","Provincia de Buenos Aires","Beruti 4090","false","MP Creativos | Comunicación Visual | Diseño Gráfico","4.5","https://www.google.com/maps/search/?api=1&query=MP%20Creativos%20%7C%20Comunicaci%C3%B3n%20Visual%20%7C%20Dise%C3%B1o%20Gr%C3%A1fico&query_place_id=ChIJ1V96LMNFlJURyvK788kATVE",
,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Rocha Enecait 4613, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Comercio",,,,,,,"Comercio","12118316424946195738","Olavarría","true","AR","0x9594472b9c6bd06b:0xa82ce89538b31d1a",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqV6LCfQCiqUM0jdWbidhHXiGeClu59L_HnYJaEqVO8QSOANTh1b1oCZOnwAcA7UVGYyG0m7riytRWMVtI7zDygxRiui-rkENrJqVUwIm8-MbCsCRwGWBjWxepansgPVp04OEdO=w408-h544-k-no","9","false","/g/11nxq7njy6","es-419","-36.8910802","-60.2872835",,"miércoles","6 AM to 10 PM","jueves","6 AM to 10 PM","viernes","6 AM to 10 PM","sábado","6 AM to 10 PM","domingo","6 AM to 10 PM","lunes","6 AM to 10 PM","martes","6 AM to 10 PM","false",,,"ChIJa9BrnCtHlJURGh2zOJXoLKg",,,"1","41",,,,,,"2025-05-29T00:56:25.583Z","https://www.google.com/maps/search/comercio/@-36.88012314852887,-60.27155078404767,16z?hl=es-419","comercio","Provincia de Buenos Aires","Rocha Enecait 4613","false","Shop 365","4.3","https://www.google.com/maps/search/?api=1&query=Shop%20365&query_place_id=ChIJa9BrnCtHlJURGh2zOJXoLKg",
,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"El carretero (112 bis) 3530, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de cubertería",,,,,,,"Tienda de cubertería","11798899112644856207","Olavarría","false","AR","0x959447516336a97b:0xa3be1c3acdde498f",,"https://lh3.googleusercontent.com/p/AF1QipM7Hi2GI0JHfBdCV3Gu7AmTf8Vx0XKwr8zNo1p5=w408-h527-k-no","26","false","/g/11rfddl_n0","es-419","-36.881593","-60.2933739","Eucaliptus","miércoles","Abierto las 24 horas","jueves","Abierto las 24 horas","viernes","Abierto las 24 horas","sábado","Abierto las 24 horas","domingo","Abierto las 24 horas","lunes","Abierto las 24 horas","martes","Abierto las 24 horas","false",,,"ChIJe6k2Y1FHlJURj0nezTocvqM","B7400",,"3","4",,,,,,"2025-05-29T00:56:25.583Z","https://www.google.com/maps/search/comercio/@-36.88012314852887,-60.27155078404767,16z?hl=es-419","comercio","Provincia de Buenos Aires","El carretero (112 bis) 3530","false","ESSEN - Mar Bravo","5","https://www.google.com/maps/search/?api=1&query=ESSEN%20-%20Mar%20Bravo&query_place_id=ChIJe6k2Y1FHlJURj0nezTocvqM","http://instagram.com/essen_marbravo"
